,ITEM_CODE,CATEGORY_NAME,ITEM_NAME,SUB_CATEGORY_NAME,A1_ITEM_CODE,Retailer Item Code,Description,A1_RET_ITEM_CODE,A1 Item Description,Visits(Base Item and A1 Purchased)#,Visits(Base Item and A1 Purchased)%,A1_ITEM_NAME,STANDARD_UPC,RETAILER_ITEM_CODE,CATEGORY_ID,SUB_CATEGORY_ID,UPC,TITLE,DETAILED_DESCRIPTION
5146384,23626,BEER / WINE / ALCOHOL BEV.,MILLER LITE ALUMINUM 15PK NR,BEERS PREMIUM,15802,1201098036,MILLER LITE ALUMINUM 15PK NR,8924615,CHEESE PLEASE SWISS CHEESE(13806),14,100,CARD BRTHDAY HM,NA,NA,NA,NA,NA,NA,NA
5150998,23633,SEASONAL/PARTY/TOYS/CARDS,CRD EVERYDAY CARD,ALTERNATE BRAND EVERYDAY CARDS,12382,8926820,JF COLOUR REFRESHING GLOSS(250794),8921172,YOPLAIT YOGURT(11050),3,100,KWIK SUPER GLUE BRUSH ON CAP,NA,NA,NA,NA,NA,NA,NA
5164708,23687,TOYS & TRADING CARDS,PEN KAREN,CHILDREN'S NAME ITEMS,10371,8952099,RIVERTOWNE 6PK - $33.00(302804),1201173670,ICEHOUSE EDGE 24OZ CAN,1,100,ICEHOUSE EDGE 24OZ CAN,NA,NA,NA,NA,NA,NA,NA
5164725,23687,TOYS & TRADING CARDS,PEN KAREN,CHILDREN'S NAME ITEMS,117080,8952099,RIVERTOWNE 6PK - $33.00(302804),1201651795,100 PC CHICKEN TENDERS,1,100,100 PC CHICKEN TENDERS,NA,NA,NA,NA,NA,NA,NA
5164729,23687,TOYS & TRADING CARDS,PEN KAREN,CHILDREN'S NAME ITEMS,12306,8952099,RIVERTOWNE 6PK - $33.00(302804),8924494,LAND O LAKES BUTTER QUARTERS(4801),1,100,BLUE BONNETS FLORAL,NA,NA,NA,NA,NA,NA,NA
5201234,23866,BEER / WINE / ALCOHOL BEV.,LUC BELAIRE ROSE,WINE - SPARKLING WINES,104364,1201281319,LUC BELAIRE ROSE,273680394,S PACZKI - 6 COUNT,1,50,S PACZKI - 6 COUNT,NA,NA,NA,NA,NA,NA,NA
5201235,23866,BEER / WINE / ALCOHOL BEV.,LUC BELAIRE ROSE,WINE - SPARKLING WINES,104556,1201281319,LUC BELAIRE ROSE,1200384347,TC ACID REDUCER MS TABS 25CT,1,50,TC ACID REDUCER MS TABS 25CT,NA,NA,NA,NA,NA,NA,NA
5201236,23866,BEER / WINE / ALCOHOL BEV.,LUC BELAIRE ROSE,WINE - SPARKLING WINES,106584,1201281319,LUC BELAIRE ROSE,1200002007,CARROT PREMIUM PETITES,1,50,CARROT PREMIUM PETITES,NA,NA,NA,NA,NA,NA,NA
5201238,23866,BEER / WINE / ALCOHOL BEV.,LUC BELAIRE ROSE,WINE - SPARKLING WINES,108992,1201281319,LUC BELAIRE ROSE,39906754,SNYDERS OF BERLIN CARAMEL CORN,1,50,SNYDERS OF BERLIN CARAMEL CORN,NA,NA,NA,NA,NA,NA,NA
5222638,23999,ENTERTAINMENT/VIDEO,WILL & GR-BST LV & MARR DVD,TV SERIES VIDEOS,100103,8922144,SPARKLE MED ITEMS(255325),995396220,NIC REESE PB HEART 6PACK,1,100,NIC REESE PB HEART 6PACK,NA,NA,NA,NA,NA,NA,NA
5222639,23999,ENTERTAINMENT/VIDEO,WILL & GR-BST LV & MARR DVD,TV SERIES VIDEOS,104364,8922144,SPARKLE MED ITEMS(255325),273680394,S PACZKI - 6 COUNT,1,100,S PACZKI - 6 COUNT,NA,NA,NA,NA,NA,NA,NA
5222641,23999,ENTERTAINMENT/VIDEO,WILL & GR-BST LV & MARR DVD,TV SERIES VIDEOS,107439,8922144,SPARKLE MED ITEMS(255325),1201092709,RIVER WHITE MEDIUM GRAIN RICE,1,100,RIVER WHITE MEDIUM GRAIN RICE,NA,NA,NA,NA,NA,NA,NA
5222643,23999,ENTERTAINMENT/VIDEO,WILL & GR-BST LV & MARR DVD,TV SERIES VIDEOS,11021,8922144,SPARKLE MED ITEMS(255325),1200127744,SWISS PREMIUM LEMONADE10%JUICE,1,100,SWISS PREMIUM LEMONADE10%JUICE,NA,NA,NA,NA,NA,NA,NA
5223509,24013,BEER / WINE / ALCOHOL BEV.,8887B SEAGRAMS 7 CROWN TRAVLER,LIQUOR - WHISKEY,10110,512734882,8887B SEAGRAMS 7 CROWN TRAVLER,1201247496,8253D PINNACLE WHIPPED,1,50,8253D PINNACLE WHIPPED,NA,NA,NA,NA,NA,NA,NA
5223510,24013,BEER / WINE / ALCOHOL BEV.,8887B SEAGRAMS 7 CROWN TRAVLER,LIQUOR - WHISKEY,107831,512734882,8887B SEAGRAMS 7 CROWN TRAVLER,1201173100,2104B OLD FORESTER SIGNATURE,1,50,2104B OLD FORESTER SIGNATURE,NA,NA,NA,NA,NA,NA,NA
5223516,24013,BEER / WINE / ALCOHOL BEV.,8887B SEAGRAMS 7 CROWN TRAVLER,LIQUOR - WHISKEY,112334,512734882,8887B SEAGRAMS 7 CROWN TRAVLER,507484000,2392D CROWN RUSSE,1,50,2392D CROWN RUSSE,NA,NA,NA,NA,NA,NA,NA
5223522,24013,BEER / WINE / ALCOHOL BEV.,8887B SEAGRAMS 7 CROWN TRAVLER,LIQUOR - WHISKEY,123423,512734882,8887B SEAGRAMS 7 CROWN TRAVLER,1201008132,6119B MARGARITAVILLE GOLD,1,50,6119B MARGARITAVILLE GOLD,NA,NA,NA,NA,NA,NA,NA
5226120,24037,SEASONAL/PARTY/TOYS/CARDS,CARD CHRSTMS WIFE,CHRISTMAS CARDS,12313,8940369,AMERICAN CREW HAIR BMLS(255262),8925298,OM REG LUNCHABLES(9985),4,80,SNYDERS YORK PEPPERMINT PRETZE,NA,NA,NA,NA,NA,NA,NA
5226164,24037,SEASONAL/PARTY/TOYS/CARDS,CARD CHRSTMS WIFE,CHRISTMAS CARDS,24905,8940369,AMERICAN CREW HAIR BMLS(255262),8935810,LAYS POTATO CHIPS 8 OZ(264147),5,100,TIC TAC SCARY SWEETS,NA,NA,NA,NA,NA,NA,NA
5226168,24037,SEASONAL/PARTY/TOYS/CARDS,CARD CHRSTMS WIFE,CHRISTMAS CARDS,29034,8940369,AMERICAN CREW HAIR BMLS(255262),8935459,MUFFIN(317487),5,100,OUTDOOR PHOTOGRAPHER MAGAZINE,NA,NA,NA,NA,NA,NA,NA
5226908,24038,SEASONAL/PARTY/TOYS/CARDS,CI OSU LUNCH NAPKIN,SEASONAL PARTYWARE,12646,8942379,AMERICAN CREW STYLING BML(255263),8922436,MRS. T'S PIEROGIES 16 OZ.(14804),4,80,DREAMING TREE CHARDONNAY,NA,NA,NA,NA,NA,NA,NA
5231256,24059,SEASONAL/PARTY/TOYS/CARDS,CARD CHRSTMS FAMILY,CHRISTMAS CARDS,15966,8924197,FLEA & TICK(265281),8936186,TOMATOES: HYDROPONIC(5470),4,100,TT3 PURE KITCHEN BLACK,NA,NA,NA,NA,NA,NA,NA
5231268,24059,SEASONAL/PARTY/TOYS/CARDS,CARD CHRSTMS FAMILY,CHRISTMAS CARDS,16439,8924197,FLEA & TICK(265281),8930703,ISALYS CHOPPED HAM(278002),4,100,PLQ SNFL KISSES,NA,NA,NA,NA,NA,NA,NA
5285704,24116,CANDY,SARRIS CREAM ASSORTED,SARRIS EVERYDAY WHSE,113303,9001548,NUK ORTHO BOTTLE(265414),1200217613,BABY CARROTS 2LB PEELED,1,100,BABY CARROTS 2LB PEELED,NA,NA,NA,NA,NA,NA,NA
5285707,24116,CANDY,SARRIS CREAM ASSORTED,SARRIS EVERYDAY WHSE,122491,9001548,NUK ORTHO BOTTLE(265414),155763441,BM SKIM PLASTIC 13884,1,100,BM SKIM PLASTIC 13884,NA,NA,NA,NA,NA,NA,NA
5285715,24116,CANDY,SARRIS CREAM ASSORTED,SARRIS EVERYDAY WHSE,12833,9001548,NUK ORTHO BOTTLE(265414),8924895,NAVELS 40 SIZE(8619),1,100,COUNTRY LIVING,NA,NA,NA,NA,NA,NA,NA
5285718,24116,CANDY,SARRIS CREAM ASSORTED,SARRIS EVERYDAY WHSE,12900,9001548,NUK ORTHO BOTTLE(265414),8934636,FANCY FEAST WET CAT FOOD(6335),1,100,PINN PENGUINS YOUTH KNIT CAP,NA,NA,NA,NA,NA,NA,NA
5289141,24122,BAKERY INGREDIENTS,TIP #87 SWAG,DECOPAC - SUPPLIES,12379,8928459,L'OREAL ABM PERFECT CELL RENEW(255983),8921005,ONIONS FM YELLOW 3 LB(204157),6,100,FUN LOOM,NA,NA,NA,NA,NA,NA,NA
5289157,24122,BAKERY INGREDIENTS,TIP #87 SWAG,DECOPAC - SUPPLIES,12382,8928459,L'OREAL ABM PERFECT CELL RENEW(255983),8921172,YOPLAIT YOGURT(11050),6,100,KWIK SUPER GLUE BRUSH ON CAP,NA,NA,NA,NA,NA,NA,NA
5292933,24170,BOOKS/MAGAZINES/STATIONARY,DEAD SILENCE,PAPERBACK BOOKS,103312,8952759,ST BMRMAIN ELDERFLOWER(303421),526000070,CHICKN GE 806 SPLIT BREAST USA,1,100,CHICKN GE 806 SPLIT BREAST USA,NA,NA,NA,NA,NA,NA,NA
5292934,24170,BOOKS/MAGAZINES/STATIONARY,DEAD SILENCE,PAPERBACK BOOKS,103347,8952759,ST BMRMAIN ELDERFLOWER(303421),1201727954,FRNCH SPICY BROWN DELI MUSTARD,1,100,FRNCH SPICY BROWN DELI MUSTARD,NA,NA,NA,NA,NA,NA,NA
5292938,24170,BOOKS/MAGAZINES/STATIONARY,DEAD SILENCE,PAPERBACK BOOKS,103753,8952759,ST BMRMAIN ELDERFLOWER(303421),1200234322,FRENCH ONION DIP 3500,1,100,FRENCH ONION DIP 3500,NA,NA,NA,NA,NA,NA,NA
5292939,24170,BOOKS/MAGAZINES/STATIONARY,DEAD SILENCE,PAPERBACK BOOKS,104971,8952759,ST BMRMAIN ELDERFLOWER(303421),103720000,MC GRM FANCY STICK CINNAM,1,100,MC GRM FANCY STICK CINNAM,NA,NA,NA,NA,NA,NA,NA
5300940,24197,SEASONAL/PARTY/TOYS/CARDS,CARD BRTHDAY,HALLMARK CLASSIC,103089,8999347,21/25 PINK SHRIMP BM(258123),267146739,F.EXPRESS: HEARTS OF ROMAINE,1,100,F.EXPRESS: HEARTS OF ROMAINE,NA,NA,NA,NA,NA,NA,NA
5300944,24197,SEASONAL/PARTY/TOYS/CARDS,CARD BRTHDAY,HALLMARK CLASSIC,11096,8999347,21/25 PINK SHRIMP BM(258123),1201098912,PANERA BREAD $25,1,100,PANERA BREAD $25,NA,NA,NA,NA,NA,NA,NA
5301384,24207,BEER / WINE / ALCOHOL BEV.,2048D CIROC VODKA,LIQUOR - VODKA,112655,1200648469,2048D CIROC VODKA,1201154277,6718D NEW AMSTERDAM VODKA,1,50,6718D NEW AMSTERDAM VODKA,NA,NA,NA,NA,NA,NA,NA
5301385,24207,BEER / WINE / ALCOHOL BEV.,2048D CIROC VODKA,LIQUOR - VODKA,115493,1200648469,2048D CIROC VODKA,580264000,501D MR BOSTON LIGHT,1,50,501D MR BOSTON LIGHT,NA,NA,NA,NA,NA,NA,NA
5301386,24207,BEER / WINE / ALCOHOL BEV.,2048D CIROC VODKA,LIQUOR - VODKA,119322,1200648469,2048D CIROC VODKA,856841993,3709L GOLDSCHLAGER,1,50,3709L GOLDSCHLAGER,NA,NA,NA,NA,NA,NA,NA
5301389,24207,BEER / WINE / ALCOHOL BEV.,2048D CIROC VODKA,LIQUOR - VODKA,122970,1200648469,2048D CIROC VODKA,586250162,BM SOUR CREAM,1,50,BM SOUR CREAM,NA,NA,NA,NA,NA,NA,NA
5304272,24226,WORLD WIDE FOODS,EL SEM CORN HUSK PORK TAMALES,OPEN,108705,8925717,NN PONTE LEGGINGS(257143),1200704969,ORG WRAPPED PEPPER GREEN,1,100,ORG WRAPPED PEPPER GREEN,NA,NA,NA,NA,NA,NA,NA
5304284,24226,WORLD WIDE FOODS,EL SEM CORN HUSK PORK TAMALES,OPEN,125287,8925717,NN PONTE LEGGINGS(257143),1201100689,MISSION YELLOW CORN TORTILLA,1,100,MISSION YELLOW CORN TORTILLA,NA,NA,NA,NA,NA,NA,NA
5310998,24234,BEER / WINE / ALCOHOL BEV.,FRANGELICO LIQUEUR,LIQUOR-42 PROOF OR LESS,123215,1201115858,FRANGELICO LIQUEUR,4828000,KR PHILA CRM CHS BRICK,3,75,KR PHILA CRM CHS BRICK,NA,NA,NA,NA,NA,NA,NA
5311010,24234,BEER / WINE / ALCOHOL BEV.,FRANGELICO LIQUEUR,LIQUOR-42 PROOF OR LESS,12510,8932582,ALWAYS DISCREET MIXED(257176),9001897,ORE IDA TATER TOTS(307405),5,100,CARD BRTHDAY SUNRISE GRTS,NA,NA,NA,NA,NA,NA,NA
5311042,24234,BEER / WINE / ALCOHOL BEV.,FRANGELICO LIQUEUR,LIQUOR-42 PROOF OR LESS,12626,8932582,ALWAYS DISCREET MIXED(257176),8932400,BUSH BEANS 28 OZ(13238),5,100,ESP RABBIT WITH BR,NA,NA,NA,NA,NA,NA,NA
5311056,24234,BEER / WINE / ALCOHOL BEV.,FRANGELICO LIQUEUR,LIQUOR-42 PROOF OR LESS,12730,1201115858,FRANGELICO LIQUEUR,8920104,BM TOMATOES 28-29 OZ(245556),3,75,GRAPE BLACK,NA,NA,NA,NA,NA,NA,NA
5311182,24280,BEER / WINE / ALCOHOL BEV.,1816D WILD TURKEY 101,LIQUOR - WHISKEY,163704,1201127870,1816D WILD TURKEY 101,1201300240,3024L FIREBALL CINN WHSKY,2,66.66666667,3024L FIREBALL CINN WHSKY,NA,NA,NA,NA,NA,NA,NA
5330635,24383,BEER / WINE / ALCOHOL BEV.,IRON CITY LIGHT 30PK CANS,BEERS-BELOW PREM.POPU.&BUDGET,12382,1201212483,IRON CITY LIGHT 30PK CANS,8921172,YOPLAIT YOGURT(11050),4,100,KWIK SUPER GLUE BRUSH ON CAP,NA,NA,NA,NA,NA,NA,NA
5368486,24452,BEER / WINE / ALCOHOL BEV.,ROD STRONG RUSS RVR PINOT NOIR,WINE - PINOT NOIR,116167,770044000,ROD STRONG RUSS RVR PINOT NOIR,1200733482,3907H GREY GOOSE,1,100,3907H GREY GOOSE,NA,NA,NA,NA,NA,NA,NA
5368487,24452,BEER / WINE / ALCOHOL BEV.,ROD STRONG RUSS RVR PINOT NOIR,WINE - PINOT NOIR,121744,770044000,ROD STRONG RUSS RVR PINOT NOIR,1201287477,WHOLESALE LIQUOR SALES,1,100,WHOLESALE LIQUOR SALES,NA,NA,NA,NA,NA,NA,NA
5368488,24452,BEER / WINE / ALCOHOL BEV.,ROD STRONG RUSS RVR PINOT NOIR,WINE - PINOT NOIR,126869,770044000,ROD STRONG RUSS RVR PINOT NOIR,1200694349,461H HENNESSY COGNAC,1,100,461H HENNESSY COGNAC,NA,NA,NA,NA,NA,NA,NA
5368489,24452,BEER / WINE / ALCOHOL BEV.,ROD STRONG RUSS RVR PINOT NOIR,WINE - PINOT NOIR,16006,770044000,ROD STRONG RUSS RVR PINOT NOIR,134346062,2871M E&J VSOP BRANDY,1,100,2871M E&J VSOP BRANDY,NA,NA,NA,NA,NA,NA,NA
5498711,24527,SEAFOOD,FR SKIN ON SALMON SIDES NORWAY,FROZEN FISH,414970,9000156,VUSE CART 5 PK(284166),null,Unclassified 000000009962,6,100,Unclassified 000000009962,NA,NA,NA,NA,NA,NA,NA
5498715,24527,SEAFOOD,FR SKIN ON SALMON SIDES NORWAY,FROZEN FISH,612173,9000156,VUSE CART 5 PK(284166),null,Unclassified 000000094382,6,100,Unclassified 000000094382,NA,NA,NA,NA,NA,NA,NA
5498718,24527,SEAFOOD,FR SKIN ON SALMON SIDES NORWAY,FROZEN FISH,406158,9000156,VUSE CART 5 PK(284166),1200000001,MONEY ORDER FEE,6,100,MONEY ORDER FEE,NA,NA,NA,NA,NA,NA,NA
5498721,24527,SEAFOOD,FR SKIN ON SALMON SIDES NORWAY,FROZEN FISH,415141,9000156,VUSE CART 5 PK(284166),null,Unclassified 000000009000,6,100,Unclassified 000000009000,NA,NA,NA,NA,NA,NA,NA
5498739,24551,SEASONAL/PARTY/TOYS/CARDS,CARD EVRYDAY SPN MONEY H,HALLMARK SINCEREMENTE,15680,9000385,PAWS RAWHIDE $19.99(265507),8935926,GREEN BEANS(220404),8,100,LEISURE BOOKS,NA,NA,NA,NA,NA,NA,NA
5531115,24762,BOOKS/MAGAZINES/STATIONARY,VERY HUNGRY CATERPILLAR,COLORING & ACTIVITY BOOKS,12593,8924376,JERBMNS BB BODY CREAM(250798),9000417,MARS SINGLES BARS(832),2,100,BUFFALO BILLS HAT,NA,NA,NA,NA,NA,NA,NA
5531155,24762,BOOKS/MAGAZINES/STATIONARY,VERY HUNGRY CATERPILLAR,COLORING & ACTIVITY BOOKS,39316,8924376,JERBMNS BB BODY CREAM(250798),8930776,COKE 2LT(2415),2,100,MUCUS RELIEF DM,NA,NA,NA,NA,NA,NA,NA
5531156,24762,BOOKS/MAGAZINES/STATIONARY,VERY HUNGRY CATERPILLAR,COLORING & ACTIVITY BOOKS,32884,8924376,JERBMNS BB BODY CREAM(250798),8921748,BREYERS ICE CREAM 48OZ(315606),2,100,ROLLING STONE MAGAZINE,NA,NA,NA,NA,NA,NA,NA
5531198,24762,BOOKS/MAGAZINES/STATIONARY,VERY HUNGRY CATERPILLAR,COLORING & ACTIVITY BOOKS,38938,8924376,JERBMNS BB BODY CREAM(250798),8921977,PREGO 24 OZ(15128),2,100,JAR CANDLE,NA,NA,NA,NA,NA,NA,NA
5559355,24807,BOOKS/MAGAZINES/STATIONARY,TELLING TIME DIEGO,COLORING & ACTIVITY BOOKS,104364,9003043,AVENT NATURAL DRINK CUPS(265408),273680394,S PACZKI - 6 COUNT,2,100,S PACZKI - 6 COUNT,NA,NA,NA,NA,NA,NA,NA
5559386,24807,BOOKS/MAGAZINES/STATIONARY,TELLING TIME DIEGO,COLORING & ACTIVITY BOOKS,11490,9003043,AVENT NATURAL DRINK CUPS(265408),678997122,BM HOMO PLASTIC PL 13896,2,100,BM HOMO PLASTIC PL 13896,NA,NA,NA,NA,NA,NA,NA
5579350,24927,BEER / WINE / ALCOHOL BEV.,NAPA CELLARS CABERNET,WINE - PREMIUM CABERNET,12887,1200580486,NAPA CELLARS CABERNET,8930711,MARIE C COMPLETE DINNERS(14173),2,66.66666667,MCCANN IRISH QUICK OATMEAL,NA,NA,NA,NA,NA,NA,NA
5579362,24927,BEER / WINE / ALCOHOL BEV.,NAPA CELLARS CABERNET,WINE - PREMIUM CABERNET,154608,1200580486,NAPA CELLARS CABERNET,1201687871,SILVER TOTEM CABERNET,2,66.66666667,SILVER TOTEM CABERNET,NA,NA,NA,NA,NA,NA,NA
5627562,25186,SEASONAL/PARTY/TOYS/CARDS,CARD CHRSTMS HUSBAND,CHRISTMAS CARDS,103386,8945783,MB BROW PALETTE(276609),1201622940,BM MALT VINEGAR,1,100,BM MALT VINEGAR,NA,NA,NA,NA,NA,NA,NA
5627566,25186,SEASONAL/PARTY/TOYS/CARDS,CARD CHRSTMS HUSBAND,CHRISTMAS CARDS,111615,8945783,MB BROW PALETTE(276609),1201239974,KR IWS AMERICAN TWIN PACK,1,100,KR IWS AMERICAN TWIN PACK,NA,NA,NA,NA,NA,NA,NA
5627574,25186,SEASONAL/PARTY/TOYS/CARDS,CARD CHRSTMS HUSBAND,CHRISTMAS CARDS,113475,8945783,MB BROW PALETTE(276609),1201560736,DAIRY PURE DCF 1% GALLON MILK,1,100,DAIRY PURE DCF 1% GALLON MILK,NA,NA,NA,NA,NA,NA,NA
5653494,25243,SEASONAL GM,24 OZ PATIO CLEANER FLOORSTAND,BARBEQUE TOOLS AND ACCESSORIES,13850,8931849,I LOVE YOU NAKED ESSEN 4LB(282586),8923490,BM PROVOLONE CHSQ(215900),11,78.57142857,RESCUERS 35TH RES DOWN UND DVD,NA,NA,NA,NA,NA,NA,NA
5653585,25244,ENTERTAINMENT/VIDEO,SUPER TROOPERS(SMDVD,COMEDY VIDEOS-RATED R,12313,8925860,I LOVE YOU NAKED ESSN DOG 11LB(282587),8925298,OM REG LUNCHABLES(9985),3,75,SNYDERS YORK PEPPERMINT PRETZE,NA,NA,NA,NA,NA,NA,NA
5653596,25244,ENTERTAINMENT/VIDEO,SUPER TROOPERS(SMDVD,COMEDY VIDEOS-RATED R,199325,8925860,I LOVE YOU NAKED ESSN DOG 11LB(282587),429139993,GRND BEEF 80%LEAN 20%FAT,4,100,GRND BEEF 80%LEAN 20%FAT,NA,NA,NA,NA,NA,NA,NA
5691023,25488,SEASONAL/PARTY/TOYS/CARDS,CRD EVERYDAY CARD,ALTERNATE BRAND EVERYDAY CARDS,115046,8999809,WILD SEA SCALLOP CHUNKS USA BM(282621),597000934,POT YUKON GOLD 5 LB,2,100,POT YUKON GOLD 5 LB,NA,NA,NA,NA,NA,NA,NA
5691173,25488,SEASONAL/PARTY/TOYS/CARDS,CRD EVERYDAY CARD,ALTERNATE BRAND EVERYDAY CARDS,122491,8999809,WILD SEA SCALLOP CHUNKS USA BM(282621),155763441,BM SKIM PLASTIC 13884,2,100,BM SKIM PLASTIC 13884,NA,NA,NA,NA,NA,NA,NA
5692976,25514,BEER / WINE / ALCOHOL BEV.,9128B STOLI BLUEBERI VODKA,LIQUOR - VODKA,12408,8924549,PRIMADOPHILUS(283621),8920214,REDDI WIP CREAM 7 OZ.(8426),2,100,SPICE TIME BASIL LEAVES,NA,NA,NA,NA,NA,NA,NA
5692980,25514,BEER / WINE / ALCOHOL BEV.,9128B STOLI BLUEBERI VODKA,LIQUOR - VODKA,12466,8924549,PRIMADOPHILUS(283621),8923343,BM 8OZ CHUNK CHEESE(8320),2,100,CARD BRTHDAY SATURDAYS,NA,NA,NA,NA,NA,NA,NA
5704364,25600,SEASONAL/PARTY/TOYS/CARDS,CRD EVERYDAY CARD,ALTERNATE BRAND EVERYDAY CARDS,12466,8928142,SH MIRACLE BML VALUE PACK(285297),8923343,BM 8OZ CHUNK CHEESE(8320),2,100,CARD BRTHDAY SATURDAYS,NA,NA,NA,NA,NA,NA,NA
5706007,25609,SEASONAL/PARTY/TOYS/CARDS,CARD BRTHDAY AMP EX,HALLMARK CLASSIC,17451,8920152,TT SUPER CLUB DIAPERS(286262),8931948,OREO-NABISCO(219706),18,85.71428571,SATAY SPECIAL,NA,NA,NA,NA,NA,NA,NA
5708465,25645,SEASONAL/PARTY/TOYS/CARDS,CRD EVERYDAY,ALTERNATE BRAND EVERYDAY CARDS,115046,8920801,NEUTR HEALTHY SKIN ANTI-ABM(285704),597000934,POT YUKON GOLD 5 LB,2,100,POT YUKON GOLD 5 LB,NA,NA,NA,NA,NA,NA,NA
5708657,25645,SEASONAL/PARTY/TOYS/CARDS,CRD EVERYDAY,ALTERNATE BRAND EVERYDAY CARDS,12336,8920801,NEUTR HEALTHY SKIN ANTI-ABM(285704),8922004,KR SOFT PHILA CRM CHS(12012),2,100,JOSE CUERVO LT BERRY MARGARITA,NA,NA,NA,NA,NA,NA,NA
5725604,25853,BEER / WINE / ALCOHOL BEV.,2895B EFFEN CUCUMBER,LIQUOR - VODKA,118048,1200985267,2895B EFFEN CUCUMBER,533740000,8894M CROWN ROYAL WHISKEY,1,100,8894M CROWN ROYAL WHISKEY,NA,NA,NA,NA,NA,NA,NA
5725605,25853,BEER / WINE / ALCOHOL BEV.,2895B EFFEN CUCUMBER,LIQUOR - VODKA,130995,1200985267,2895B EFFEN CUCUMBER,532312000,VLADIMIR VODKA,1,100,VLADIMIR VODKA,NA,NA,NA,NA,NA,NA,NA
5725894,25853,BEER / WINE / ALCOHOL BEV.,2895B EFFEN CUCUMBER,LIQUOR - VODKA,147946,1200985267,2895B EFFEN CUCUMBER,1200802429,9232L TITO'S HANDMADE VODKA,1,100,9232L TITO'S HANDMADE VODKA,NA,NA,NA,NA,NA,NA,NA
5726039,25853,BEER / WINE / ALCOHOL BEV.,2895B EFFEN CUCUMBER,LIQUOR - VODKA,20946,1200985267,2895B EFFEN CUCUMBER,508072000,66B JACK DANIELS BLK,1,100,66B JACK DANIELS BLK,NA,NA,NA,NA,NA,NA,NA
5743456,25915,GRAPES,GRAPE GREEN SDLS,GRAPES GREEN,12313,8993143,BAREFOOT REFRESH 4 PACK(307341),8925298,OM REG LUNCHABLES(9985),4,100,SNYDERS YORK PEPPERMINT PRETZE,NA,NA,NA,NA,NA,NA,NA
5790635,26036,SEASONAL/PARTY/TOYS/CARDS,CRD EVERYDAY CARD,ALTERNATE BRAND EVERYDAY CARDS,13913,8934678,LOREAL INFALLIBLE(293881),8999379,NAB TRISCUIT 8.5 TO 9.5 OZ(3639),8,80,JOS 32OZ W-G SPRAY BOTTLE RED,NA,NA,NA,NA,NA,NA,NA
5791540,26049,SEASONAL/PARTY/TOYS/CARDS,BAG MG DAMASK,HMK EVERYDAY GIFT BAGS,12313,8933652,OLAY EYE(297703),8925298,OM REG LUNCHABLES(9985),5,100,SNYDERS YORK PEPPERMINT PRETZE,NA,NA,NA,NA,NA,NA,NA
5791561,26049,SEASONAL/PARTY/TOYS/CARDS,BAG MG DAMASK,HMK EVERYDAY GIFT BAGS,123215,8933652,OLAY EYE(297703),4828000,KR PHILA CRM CHS BRICK,5,100,KR PHILA CRM CHS BRICK,NA,NA,NA,NA,NA,NA,NA
5791566,26049,SEASONAL/PARTY/TOYS/CARDS,BAG MG DAMASK,HMK EVERYDAY GIFT BAGS,12382,8933652,OLAY EYE(297703),8921172,YOPLAIT YOGURT(11050),5,100,KWIK SUPER GLUE BRUSH ON CAP,NA,NA,NA,NA,NA,NA,NA
5829980,26142,BEER / WINE / ALCOHOL BEV.,2897B EFFEN VODKA,LIQUOR - VODKA,112655,1200910230,2897B EFFEN VODKA,1201154277,6718D NEW AMSTERDAM VODKA,1,50,6718D NEW AMSTERDAM VODKA,NA,NA,NA,NA,NA,NA,NA
5829982,26142,BEER / WINE / ALCOHOL BEV.,2897B EFFEN VODKA,LIQUOR - VODKA,114671,1200910230,2897B EFFEN VODKA,402253759,64L ABSOLUT MANDRIN,1,50,64L ABSOLUT MANDRIN,NA,NA,NA,NA,NA,NA,NA
5829983,26142,BEER / WINE / ALCOHOL BEV.,2897B EFFEN VODKA,LIQUOR - VODKA,17757,1200910230,2897B EFFEN VODKA,8921404,PINNACLE 750ML(278761),1,50,B.V. MAR. CHERRIES,NA,NA,NA,NA,NA,NA,NA
5829990,26142,BEER / WINE / ALCOHOL BEV.,2897B EFFEN VODKA,LIQUOR - VODKA,19182,1200910230,2897B EFFEN VODKA,8943718,CROWN ROYAL 50ML(293602),1,50,537M RONRICO RUM,NA,NA,NA,NA,NA,NA,NA
5837978,26295,BEER / WINE / ALCOHOL BEV.,DEKUYPER PEACHTREE SCHNAPPS,LIQUOR-42 PROOF OR LESS,17451,699756210,DEKUYPER PEACHTREE SCHNAPPS,8931948,OREO-NABISCO(219706),4,100,SATAY SPECIAL,NA,NA,NA,NA,NA,NA,NA
5838709,26324,BEER / WINE / ALCOHOL BEV.,STERLING SVR RESERVE 2008,WINE - OTHER RED WINES,14984,8933670,SHEA MOISTURE LOTION(297762),8939208,P.F. BUNS 14 OZ(14268),9,100,CURSE OF KITTY LITTER,NA,NA,NA,NA,NA,NA,NA
5849267,26384,BEER / WINE / ALCOHOL BEV.,2379B CROWN ROYAL NORTH HVT,LIQUOR - WHISKEY,112334,1201612135,2379B CROWN ROYAL NORTH HVT,507484000,2392D CROWN RUSSE,1,50,2392D CROWN RUSSE,NA,NA,NA,NA,NA,NA,NA
